Tweet.Text,Tweet.CreatedAt,Tweet.EditHistoryTweetsId,Tweet.InReplyToUserId,Tweet.ReferencedTweetsType,Tweet.ContextAnnotations.Domain.Id,Tweet.ContextAnnotations.Domain.Name,Tweet.ContextAnnotations.Entity.Id,Tweet.ContextAnnotations.Entity.Name,Tweet.PublicMetrics.RetweetCount,Tweet.PublicMetrics.ReplyCount,Tweet.PublicMetrics.LikeCount,Tweet.PublicMetrics.QuoteCount,Tweet.PublicMetrics.ImpressionCount,Tweet.Entities.Hashtags,Tweet.Withheld.Copyright,Tweet.Withheld.CountryCodes,Tweet.Withheld.Scope,Tweet.Lang,Tweet.ReplySettings,Tweet.PossiblySensitive,Tweet.EditControls.EditsRemaining,Tweet.EditControls.IsEditEligible,Tweet.EditControls.EditableUntil,User.CreatedAt,User.Name,User.Username,User.Url,User.Location,User.ProfileImageURL,User.VerifiedType,User.PublicMetrics.FollowersCount,User.PublicMetrics.FollowingCount,User.PublicMetrics.TweetCount,User.PublicMetrics.ListedCount,User.Description,User.Protected,User.Verified,User.Trusted
Mulher do presidente do Flamengo  é indiciada por xenofobia após atacar nordestinos em post sobre eleição. Ângela Machado é diretora de Responsabilidade Social do clube da Gávea https://t.co/wFlcAv7HPc #g1 https://t.co/wIDC35ubeD,2023-10-04,1645468258709938176,,,;10;12;29;35;38;46;47;131;131;131;131;131;131;131;131;131;131;131;69;69;131;131,;Person;Sports Team;Events [Entity Service];Politician;Political Race;Business Taxonomy;Brand;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;News Vertical;News Vertical;Unified Twitter Taxonomy;Unified Twitter Taxonomy,;1541848800007860225;731226260752367618;1411038381841084418;1541848800007860225;1411038381841084418;1557697289971322880;920731680242991104;731226260752367618;733756536430809088;847878884917886977;847900493514891265;1070032753834438656;1411038381841084418;1455305940291375106;1488973753274929152;1518653237720625152;1518940800985427968;1541848800007860225;840159616101044224;1192882051944333313;840159616101044224;1192882051944333313,;Angela Machado;CR Flamengo RJ;Brazil General Elections 2022;Angela Machado;Brazil General Elections 2022;Sports & Fitness Business;Portal g1;CR Flamengo RJ;Soccer;Politics;Sports;Political figures;Brazil General Elections 2022;Brazil politics;Political events;Brazil political figures;Brazil political events;Angela Machado;World news;Brazil national news;World news;Brazil national news,49,56,461,44,57199,;g1,false,,,pt,everyone,false,5,true,2023-10-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
Por que o pirarucu ameaça rios da Amazônia mesmo sendo nativo da região https://t.co/9Upovx38eT #g1 https://t.co/Ccj6t2uGnh,2023-10-04,1645464155967696897,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,6,5,177,2,56805,;g1,false,,,pt,everyone,false,5,true,2023-10-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"O valor equivale a apenas 5,7% do total disponível pelo Sistema de Valores a Receber do Banco Central https://t.co/JNvUeGiR8E #g1",2023-10-04,1645456610901499911,,,;46;47;69;131;29;29,;Business Taxonomy;Brand;News Vertical;Unified Twitter Taxonomy;Events [Entity Service];Events [Entity Service],;1557696848252391426;920731680242991104;840159616101044224;840159616101044224;1468531881641578496;1468709896359084035,";Financial Services Business;Portal g1;World news;World news;Banco Central define taxa básica de juros nesta quarta;Copom anuncia Selic de 9,25%, maior patamar desde 2017",3,1,24,0,29827,;g1,false,,,pt,everyone,false,5,true,2023-10-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"Carolina Braga namorou com JP durante seis meses, em Santa Catarina, e conta que foi agredida. O Fantástico conversou com outras mulheres que tiveram relacionamentos com o surfista e também relatam episódios de violência https://t.co/84tUc3aM6R #g1",2023-10-04,1645449054401499136,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,14,11,277,6,84063,;g1,false,,,pt,everyone,false,5,true,2023-10-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"Anota aí! Nesta terça, às 11h30! Mari Fernandez é a entrevistada no g1 ouviu https://t.co/o2W2nJpupI #g1 #g1ouviu https://t.co/Y7buBk7kKU",2023-10-04,1645448347283496961,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,2,1,24,3,33046,;g1;g1ouviu,false,,,pt,everyone,false,5,true,2023-10-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"A disposição para viajar solo segue aumentando em todo o mundo, especialmente entre as mulheres. Veja os destinos em que elas encontram mais segurança e igualdade https://t.co/088C4c7g3i #g1",2023-10-04,1645441508936658945,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,5,0,46,2,28281,;g1,false,,,pt,everyone,false,5,true,2023-10-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
A medida considerada pela gestão de Ricardo Nunes (MDB) já foi criticada pelo Ministério Público e por especialistas no combate às drogas https://t.co/uWKtLDNqCd #g1,2023-10-04,1645440388277190656,,,;10;35;47;131;131;131;131;131;69;69;131;131,;Person;Politician;Brand;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;News Vertical;News Vertical;Unified Twitter Taxonomy;Unified Twitter Taxonomy,;1396813663554527234;1396813663554527234;920731680242991104;847878884917886977;1070032753834438656;1396813663554527234;1455305940291375106;1518653237720625152;840159616101044224;1192882051944333313;840159616101044224;1192882051944333313,;Ricardo Nunes;Ricardo Nunes;Portal g1;Politics;Political figures;Ricardo Nunes;Brazil politics;Brazil political figures;World news;Brazil national news;World news;Brazil national news,4,6,28,2,30647,;g1,false,,,pt,everyone,false,5,true,2023-10-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
Conheça as vantagens do Consórcio Bradesco e faça o seu empreendimento crescer! Saiba mais: https://t.co/f62NNkPalh @Bradesco #publi https://t.co/s0YnkbyxHr,2023-10-04,1645434040915197953,,,;45;30;46;47;47;69;131,;Brand Vertical;Entities [Entity Service];Business Taxonomy;Brand;Brand;News Vertical;Unified Twitter Taxonomy,;781974596148793345;781974596731871232;1557696848252391426;920731680242991104;996429324336025600;840159616101044224;840159616101044224,;Business & finance;Banking - Business & finance;Financial Services Business;Portal g1;Bradesco;World news;World news,0,3,16,0,30998,;publi,false,,,pt,everyone,false,5,true,2023-10-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"O acidente ocorreu em Boa Viagem, no Recife. Ele era um dos nomes mais expressivos do gênero musical em Pernambuco https://t.co/UbTdGti0g4 #g1",2023-10-04,1645433958438686721,,,;47;69;69;131;131,;Brand;News Vertical;News Vertical;Unified Twitter Taxonomy;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;1192882051944333313;840159616101044224;1192882051944333313,;Portal g1;World news;Brazil national news;World news;Brazil national news,5,0,91,1,50868,;g1,false,,,pt,everyone,false,5,true,2023-10-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
#AOVIVO - Lula fala agora sobre os 100 dias de governo; ASSISTA https://t.co/vaNQfoIEtm #g1 https://t.co/dj4YMWlxL3,2023-10-04,1645432567439532034,,,;10;29;35;38;47;131;131;131;131;131;131;131;131;69;69;131;131,;Person;Events [Entity Service];Politician;Political Race;Brand;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;News Vertical;News Vertical;Unified Twitter Taxonomy;Unified Twitter Taxonomy,;862070591737675776;1411038381841084418;862070591737675776;1411038381841084418;920731680242991104;847878884917886977;862070591737675776;1070032753834438656;1411038381841084418;1455305940291375106;1488973753274929152;1518653237720625152;1518940800985427968;840159616101044224;1192882051944333313;840159616101044224;1192882051944333313,";Luiz Inácio ""Lula"" da Silva;Brazil General Elections 2022;Luiz Inácio ""Lula"" da Silva;Brazil General Elections 2022;Portal g1;Politics;Luiz Inácio ""Lula"" da Silva;Political figures;Brazil General Elections 2022;Brazil politics;Political events;Brazil political figures;Brazil political events;World news;Brazil national news;World news;Brazil national news",6,13,69,3,32985,;AOVIVO;g1,false,,,pt,everyone,false,5,true,2023-10-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
Confira a opinião dos colunistas ==&gt; https://t.co/1kwPIP00n9 #g1,2023-10-04,1645429173664743425,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,0,8,30,1,29935,;g1,false,,,pt,everyone,false,5,true,2023-10-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"Os olhos de 'Tio Chico Brasil' chegam à projeção de 18,22 mm, considerada a maior distância de deslocamento dos órgãos para fora das órbitas oculares do mundo https://t.co/2DoLPNaRFF #g1",2023-10-04,1645426417172115458,,,;47;69;69;131;131;6;29;83,;Brand;News Vertical;News Vertical;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Sports Event;Events [Entity Service];Cricket Match,;920731680242991104;840159616101044224;1192882051944333313;840159616101044224;1192882051944333313;1631808186574417920;1631808186574417920;1631808186574417920,;Portal g1;World news;Brazil national news;World news;Brazil national news;Chennai Super Kings vs Lucknow Super Giants;Chennai Super Kings vs Lucknow Super Giants;Chennai Super Kings vs Lucknow Super Giants,4,2,75,2,39993,;g1,false,,,pt,everyone,false,5,true,2023-10-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"Os primeiros meses do mandato serviram para reativar programas sociais, como o Bolsa Família. Houve atritos com o Banco Central e com o senador Sergio Moro  https://t.co/opwQEtu5XN #g1",2023-10-04,1645422684870696960,,,;10;29;35;38;46;47;131;131;131;131;131;131;131;131;131;131;69;69;131;131;29;29,;Person;Events [Entity Service];Politician;Political Race;Business Taxonomy;Brand;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;News Vertical;News Vertical;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Events [Entity Service];Events [Entity Service],;979342009008713728;1411038381841084418;979342009008713728;1411038381841084418;1557696848252391426;920731680242991104;847878884917886977;900740740468191232;920739856984051712;979342009008713728;1070032753834438656;1411038381841084418;1455305940291375106;1488973753274929152;1518653237720625152;1518940800985427968;840159616101044224;1192882051944333313;840159616101044224;1192882051944333313;1468531881641578496;1468709896359084035,";Sérgio Moro;Brazil General Elections 2022;Sérgio Moro;Brazil General Elections 2022;Financial Services Business;Portal g1;Politics;Political issues;Economic Issues in Brazil;Sérgio Moro;Political figures;Brazil General Elections 2022;Brazil politics;Political events;Brazil political figures;Brazil political events;World news;Brazil national news;World news;Brazil national news;Banco Central define taxa básica de juros nesta quarta;Copom anuncia Selic de 9,25%, maior patamar desde 2017",4,50,62,4,45513,;g1,false,,,pt,everyone,false,5,true,2023-10-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"MC Biel Xcamoso, cantor e produtor de brega funk, morre em acidente de carro https://t.co/nvlsBsitrj #g1 https://t.co/iQ5oFpDUpv",2023-10-04,1645418858268749825,,,;46;47;69;69;131;131,;Business Taxonomy;Brand;News Vertical;News Vertical;Unified Twitter Taxonomy;Unified Twitter Taxonomy,;1557696802391859201;920731680242991104;840159616101044224;1192882051944333313;840159616101044224;1192882051944333313,;Entertainment & Leisure Business;Portal g1;World news;Brazil national news;World news;Brazil national news,12,45,615,19,189850,;g1,false,,,pt,everyone,false,5,true,2023-10-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
O Fantástico teve acesso às imagens que mostram como a quadrilha agiu na área restrita do maior aeroporto do país https://t.co/MRqRFCBbUs #g1,2023-10-04,1645411307045240842,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,26,17,470,16,105115,;g1,false,,,pt,everyone,false,5,true,2023-10-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"Semanas após a morte de Sheila, a moradora do apartamento de baixo trocou as lâmpadas. Quando ela removeu a lâmpada velha, larvas caíram do teto https://t.co/wQfu0NKbIy #g1",2023-10-04,1645403758828847104,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,26,41,752,52,234396,;g1,false,,,pt,everyone,false,5,true,2023-10-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"Em uma nota, o líder espiritual, de 87 anos, chamou o ato de ""inocente e brincalhão"" https://t.co/gmTQM2goQa #g1",2023-10-04,1645398731833868288,,,;47;69;131;29,;Brand;News Vertical;Unified Twitter Taxonomy;Events [Entity Service],;920731680242991104;840159616101044224;840159616101044224;1437036122228486145,";Portal g1;World news;World news;Atos pedem impeachment de Bolsonaro, hostilizam Lula e não atraem parte da esquerda",44,521,755,284,528030,;g1,false,,,pt,everyone,false,5,true,2023-10-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"Como foram os 100 primeiros dias do terceiro mandato de Lula? O que esperar do futuro? Para responder, @juliaduailibi conversa com o jornalista Fábio Zambeli, que se dedica à cobertura política há três décadas. OUÇA AGORA ==&gt; https://t.co/HTo1xnJe9d #g1 https://t.co/QKiT3p9EjE",2023-10-04,1645396208704458752,,,;10;29;35;38;47;131;131;131;131;131;131;131;131;69;69;131;131,;Person;Events [Entity Service];Politician;Political Race;Brand;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;News Vertical;News Vertical;Unified Twitter Taxonomy;Unified Twitter Taxonomy,;862070591737675776;1411038381841084418;862070591737675776;1411038381841084418;920731680242991104;847878884917886977;862070591737675776;1070032753834438656;1411038381841084418;1455305940291375106;1488973753274929152;1518653237720625152;1518940800985427968;840159616101044224;1192882051944333313;840159616101044224;1192882051944333313,";Luiz Inácio ""Lula"" da Silva;Brazil General Elections 2022;Luiz Inácio ""Lula"" da Silva;Brazil General Elections 2022;Portal g1;Politics;Luiz Inácio ""Lula"" da Silva;Political figures;Brazil General Elections 2022;Brazil politics;Political events;Brazil political figures;Brazil political events;World news;Brazil national news;World news;Brazil national news",4,4,28,0,31093,;g1,false,,,pt,everyone,false,5,true,2023-10-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
Informação foi divulgada após perícia no celular do assassino https://t.co/53EK1r2TzL #g1,2023-10-04,1645394778417184769,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,4,5,50,0,34820,;g1,false,,,pt,everyone,false,5,true,2023-10-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"Lasse Wellander, guitarrista do ABBA, morre aos 70 anos https://t.co/Adzvrl1DS6 #g1",2023-10-04,1645390743056384000,,,;47;69;131;29,;Brand;News Vertical;Unified Twitter Taxonomy;Events [Entity Service],;920731680242991104;840159616101044224;840159616101044224;1454968311830044675,";Portal g1;World news;World news;ABBA releases Voyage, the group's first album in 40 years 🎶",11,6,167,18,46335,;g1,false,,,pt,everyone,false,5,true,2023-10-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"O plano dele é permanecer ali por 100 dias. Se conseguir, vai quebrar o recorde de mais tempo morando embaixo d'água =&gt; https://t.co/2hXiauMRjA #g1",2023-10-04,1645388658529415168,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,0,2,42,0,36429,;g1,false,,,pt,everyone,false,5,true,2023-10-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"Da série de TV RuPaul’s Drag Race até os shows ao vivo em teatros e cabarés, o universo drag nunca foi tão popular. https://t.co/QgkmOP0c6M #g1",2023-10-04,1645381118407897094,,,;3;10;46;47;58;87;131;131;131;131;131;131;131;172;69;131,;TV Shows;Person;Business Taxonomy;Brand;Entertainment Personality;Movie Genre;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Global TV Show;News Vertical;Unified Twitter Taxonomy,;10000936267;1011347478740754432;1557696802391859201;920731680242991104;1011347478740754432;1276514328007467008;1011347478740754432;1072937043393560576;1263210403007324160;1276514328007467008;1281297135971913728;1281297404482838528;1281298037831135233;1263210403007324160;840159616101044224;840159616101044224,;RuPaul's Drag Race;RuPaul;Entertainment & Leisure Business;Portal g1;RuPaul;Movies & TV;RuPaul;Television;RuPaul’s Drag Race;Movies & TV;Competition shows;Music competition;Fashion competition;RuPaul’s Drag Race;World news;World news,4,2,136,1,60375,;g1,false,,,pt,everyone,false,5,true,2023-10-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
Saiba como fica o tempo em todas as regiões do Brasil https://t.co/jQh45FEChE #g1,2023-10-04,1645375066908282880,,,;47;69;69;131;131,;Brand;News Vertical;News Vertical;Unified Twitter Taxonomy;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;1192882051944333313;840159616101044224;1192882051944333313,;Portal g1;World news;Brazil national news;World news;Brazil national news,3,0,45,0,55017,;g1,false,,,pt,everyone,false,5,true,2023-10-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
Grupo da USP utiliza tecnologia de aprendizado profundo de máquinas para avaliar padrões de escrita que sugerem uma probabilidade de transtorno psiquiátrico =&gt; https://t.co/aSgBwFjRPu #g1,2023-10-04,1645373558976311296,,,;46;47;131;165;69;131,;Business Taxonomy;Brand;Unified Twitter Taxonomy;Technology;News Vertical;Unified Twitter Taxonomy,;1557697333571112960;920731680242991104;848920371311001600;848920371311001600;840159616101044224;840159616101044224,;Technology Business;Portal g1;Technology;Technology;World news;World news,5,7,94,7,50853,;g1,false,,,pt,everyone,false,5,true,2023-10-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
A reprovação é de 11% =&gt; https://t.co/mBDst3XYtv,2023-10-04,1645366014815924226,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,3,49,177,25,112763,,false,,,pt,everyone,false,5,true,2023-10-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
Trio disputa permanência na Casa na terça-feira https://t.co/ZtRIt9ADh0 #g1 #bbb23 #redebbb,2023-10-04,1645267942676766721,,,;3;3;4;4;4;29;29;29;46;47;87;131;131;131;131;131;131;172;29;69;131,;TV Shows;TV Shows;TV Episodes;TV Episodes;TV Episodes;Events [Entity Service];Events [Entity Service];Events [Entity Service];Business Taxonomy;Brand;Movie Genre;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Global TV Show;Events [Entity Service];News Vertical;Unified Twitter Taxonomy,;10028564156;1350384028117991425;1612861881009463298;1640659290280083456;1640678722742222848;1612861881009463298;1640659290280083456;1640678722742222848;1557696802391859201;920731680242991104;1276514328007467008;839544274442051584;1072937043393560576;1276514328007467008;1281297135971913728;1283479403482112000;1338927560911024128;1338927560911024128;1083786208654766080;840159616101044224;840159616101044224,;Big Brother Brasil;Rede BBB;Big Brother Brasil 2023;Big Brother Brasil;Big Brother Brasil;Big Brother Brasil 2023;Big Brother Brasil;Big Brother Brasil;Entertainment & Leisure Business;Portal g1;Movies & TV;Entertainment;Television;Movies & TV;Competition shows;Other competition;Big Brother Brasil;Big Brother Brasil;Prepare-se para a nova temporada do 'Big Brother';World news;World news,0,39,77,1,62471,;g1;bbb23;redebbb,false,,,pt,everyone,false,5,true,2023-10-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
